user_id	avg_pay_amt	avg_pay_amt_weekdays	avg_pay_amt_weekends
180699	[36,49)	[36,49)	[36,49)
180700	<29	<29	<29
180701	[36,49)	[36,49)	[36,49)
180702	[36,49)	[36,49)	[29,36)
180703	<29	<29	<29
180704	<29	<29	未知
180705	[36,49)	[29,36)	[36,49)
180706	>=65	>=65	>=65
180707	[36,49)	[29,36)	[49,65)
180708	>=65	[49,65)	>=65
180709	[29,36)	[29,36)	<29
180710	>=65	>=65	>=65
180711	<29	<29	[36,49)
180712	[49,65)	[49,65)	[49,65)
180713	[36,49)	未知	[49,65)
180714	[49,65)	[49,65)	[49,65)
180715	[36,49)	未知	[49,65)
180716	[49,65)	[49,65)	[49,65)
180717	<29	<29	<29
180718	>=65	>=65	>=65
180719	[36,49)	[29,36)	[36,49)
180720	[49,65)	[49,65)	>=65
180721	<29	<29	<29
180722	[29,36)	[29,36)	[29,36)
180723	<29	<29	<29
180724	[36,49)	[36,49)	[36,49)
180725	<29	<29	<29
180726	>=65	>=65	>=65
180727	<29	<29	[29,36)
180728	[36,49)	[36,49)	[36,49)
180729	>=65	>=65	>=65
180730	[49,65)	[49,65)	[49,65)
180731	<29	<29	[36,49)
180732	[49,65)	[49,65)	>=65
180733	[36,49)	[36,49)	[36,49)
180734	[29,36)	[29,36)	[29,36)
180735	>=65	[49,65)	>=65
180736	>=65	>=65	>=65
180737	[36,49)	[36,49)	[36,49)
180738	[36,49)	未知	[49,65)
180739	[36,49)	[36,49)	[36,49)
180740	[36,49)	[36,49)	[36,49)
180741	[36,49)	[36,49)	[36,49)
180742	[29,36)	<29	[36,49)
180743	[29,36)	[29,36)	[29,36)
180744	<29	<29	[29,36)
180745	[49,65)	[36,49)	[36,49)
180746	[36,49)	[36,49)	[36,49)
180747	>=65	>=65	>=65
180748	[49,65)	[49,65)	[49,65)
180749	>=65	[49,65)	>=65
180750	<29	<29	<29
180751	[49,65)	[49,65)	[49,65)
180752	>=65	[49,65)	>=65
180753	>=65	>=65	>=65
180754	<29	<29	<29
180755	[49,65)	未知	>=65
180756	>=65	>=65	>=65
180757	[29,36)	[29,36)	未知
180758	[36,49)	[36,49)	[36,49)
180759	<29	<29	<29
180760	[29,36)	[29,36)	[29,36)
180761	[29,36)	[29,36)	[29,36)
180762	[36,49)	[36,49)	[36,49)
180763	[29,36)	[29,36)	[29,36)
180764	[49,65)	[49,65)	未知
180765	>=65	>=65	>=65
180766	>=65	>=65	>=65
180767	<29	<29	<29
180768	<29	[29,36)	<29
180769	<29	<29	[29,36)
180770	[49,65)	[36,49)	<29
180771	<29	<29	<29
180772	<29	<29	<29
180773	[49,65)	[49,65)	未知
180774	<29	<29	<29
180775	<29	<29	<29
180776	>=65	>=65	>=65
180777	>=65	>=65	>=65
180778	[36,49)	未知	[49,65)
180779	[49,65)	[49,65)	[49,65)
180780	<29	<29	[29,36)
180781	<29	<29	[29,36)
180782	<29	<29	<29
180783	>=65	>=65	>=65
180784	[49,65)	[49,65)	[49,65)
180785	[36,49)	[36,49)	<29
180786	[36,49)	[36,49)	[36,49)
180787	<29	<29	<29
180788	<29	<29	<29
180789	>=65	[49,65)	>=65
180790	[49,65)	未知	[49,65)
180791	[29,36)	[29,36)	[29,36)
180792	>=65	>=65	>=65
180793	[36,49)	未知	[49,65)
180794	>=65	>=65	>=65
180795	[29,36)	[29,36)	<29
180796	[49,65)	[49,65)	>=65
180797	[29,36)	[29,36)	[36,49)
180798	[36,49)	未知	>=65
180799	[36,49)	未知	[49,65)
180800	[29,36)	[29,36)	[36,49)
180801	[49,65)	[49,65)	[49,65)
180802	>=65	[36,49)	<29
180803	>=65	>=65	>=65
180804	>=65	>=65	>=65
180805	[36,49)	[36,49)	[36,49)
180806	<29	<29	<29
180807	[36,49)	[36,49)	[36,49)
180808	[49,65)	未知	[49,65)
180809	[29,36)	[29,36)	[29,36)
180810	[29,36)	[29,36)	[29,36)
180811	[49,65)	[49,65)	[49,65)
180812	<29	<29	<29
180813	[36,49)	[36,49)	[36,49)
180814	>=65	>=65	>=65
180815	[29,36)	[29,36)	[36,49)
180816	<29	<29	<29
180817	[49,65)	[49,65)	[49,65)
180818	[29,36)	[29,36)	[49,65)
180819	>=65	>=65	>=65
180820	[36,49)	[29,36)	[49,65)
180821	[36,49)	[36,49)	<29
180822	[29,36)	[29,36)	[36,49)
180823	[29,36)	[29,36)	[29,36)
180824	[29,36)	[29,36)	[29,36)
180825	>=65	>=65	>=65
180826	[29,36)	[29,36)	[29,36)
180827	[49,65)	[49,65)	[49,65)
180828	[29,36)	<29	[36,49)
180829	[36,49)	[36,49)	[36,49)
180830	[36,49)	[36,49)	[29,36)
180831	[36,49)	未知	[49,65)
180832	[36,49)	[36,49)	[36,49)
180833	<29	<29	<29
180834	[29,36)	[29,36)	[36,49)
180835	[29,36)	[29,36)	[29,36)
180836	[49,65)	未知	>=65
180837	[29,36)	[29,36)	[29,36)
180838	<29	[29,36)	<29
180839	>=65	[49,65)	>=65
180840	>=65	>=65	>=65
180841	>=65	>=65	>=65
180842	[36,49)	[36,49)	[36,49)
180843	<29	<29	<29
180844	[36,49)	[36,49)	[36,49)
180845	[36,49)	未知	[49,65)
180846	[29,36)	[29,36)	[36,49)
180847	<29	<29	<29
180848	<29	<29	<29
180849	[29,36)	<29	[36,49)
180850	<29	<29	[29,36)
180851	[49,65)	[49,65)	[49,65)
180852	[29,36)	[29,36)	[29,36)
180853	>=65	>=65	[49,65)
180854	<29	<29	<29
180855	>=65	>=65	>=65
180856	<29	<29	<29
180857	[49,65)	[36,49)	[36,49)
180858	[36,49)	[36,49)	[29,36)
180859	>=65	>=65	[49,65)
180860	[36,49)	[36,49)	[36,49)
180861	[49,65)	[49,65)	[49,65)
180862	>=65	>=65	>=65
180863	[36,49)	[36,49)	[36,49)
180864	>=65	>=65	>=65
180865	[29,36)	[29,36)	<29
180866	[36,49)	[29,36)	[36,49)
180867	[29,36)	[29,36)	[29,36)
180868	[29,36)	[29,36)	[36,49)
180869	<29	<29	<29
180870	<29	<29	<29
180871	[36,49)	[36,49)	[36,49)
180872	[36,49)	[36,49)	[29,36)
180873	[29,36)	[29,36)	[29,36)
180874	<29	[29,36)	<29
180875	[29,36)	[29,36)	[49,65)
180876	>=65	>=65	[49,65)
180877	[49,65)	[49,65)	[49,65)
180878	<29	<29	<29
180879	[36,49)	[29,36)	[36,49)
180880	<29	<29	<29
180881	<29	<29	[29,36)
180882	[49,65)	[49,65)	[49,65)
180883	[36,49)	未知	[49,65)
180884	[36,49)	[36,49)	[36,49)
180885	[29,36)	<29	[36,49)
180886	[49,65)	[49,65)	[49,65)
180887	>=65	>=65	>=65
180888	<29	<29	<29
180889	<29	<29	>=65
180890	[49,65)	[49,65)	[49,65)
180891	[29,36)	[29,36)	[29,36)
180892	<29	<29	[29,36)
180893	<29	<29	[29,36)
180894	>=65	>=65	[49,65)
180895	[49,65)	[36,49)	[36,49)
180896	[36,49)	[36,49)	[36,49)
180897	[49,65)	[49,65)	[49,65)
180898	<29	<29	[29,36)
180899	<29	<29	<29
180900	[36,49)	[36,49)	[36,49)
180901	<29	<29	<29
180902	[49,65)	[49,65)	>=65
180903	[49,65)	[49,65)	>=65
180904	>=65	[49,65)	>=65
180905	<29	<29	<29
180906	<29	<29	未知
180907	>=65	>=65	>=65
180908	[49,65)	[49,65)	[49,65)
180909	[49,65)	[49,65)	[49,65)
180910	[29,36)	<29	[49,65)
180911	[49,65)	[49,65)	未知
180912	[36,49)	[36,49)	[36,49)
180913	[29,36)	[29,36)	[36,49)
180914	[49,65)	[49,65)	[49,65)
180915	>=65	>=65	>=65
180916	[49,65)	[49,65)	[49,65)
180917	[36,49)	[36,49)	[29,36)
180918	<29	<29	<29
180919	>=65	>=65	>=65
180920	[49,65)	[36,49)	[36,49)
180921	[36,49)	[36,49)	[29,36)
180922	[29,36)	[29,36)	[29,36)
180923	[29,36)	<29	[29,36)
180924	[49,65)	未知	[49,65)
180925	[36,49)	未知	[49,65)
180926	[36,49)	未知	[49,65)
180927	<29	<29	未知
180928	[49,65)	[36,49)	[36,49)
180929	[36,49)	未知	[49,65)
180930	[49,65)	[49,65)	[49,65)
180931	[36,49)	[36,49)	[36,49)
180932	[29,36)	[29,36)	[36,49)
180933	[49,65)	[49,65)	[49,65)
180934	<29	<29	<29
180935	[36,49)	[29,36)	[49,65)
180936	[36,49)	[29,36)	[36,49)
180937	>=65	>=65	>=65
180938	[49,65)	[36,49)	[36,49)
180939	[49,65)	[49,65)	[49,65)
180940	>=65	>=65	>=65
180941	[36,49)	[36,49)	[36,49)
180942	[49,65)	[49,65)	>=65
180943	<29	<29	<29
180944	[36,49)	[36,49)	[36,49)
180945	<29	<29	<29
180946	[29,36)	[29,36)	[36,49)
180947	>=65	>=65	[49,65)
180948	<29	<29	<29
180949	>=65	>=65	>=65
180950	[36,49)	[29,36)	[36,49)
180951	[29,36)	[29,36)	[29,36)
180952	[49,65)	[49,65)	[49,65)
180953	[49,65)	[49,65)	[49,65)
180954	[36,49)	未知	[49,65)
180955	[49,65)	[49,65)	[49,65)
180956	<29	<29	<29
180957	<29	<29	[29,36)
180958	[49,65)	[49,65)	[49,65)
180959	[29,36)	[29,36)	[36,49)
180960	[29,36)	[36,49)	<29
180961	[29,36)	[29,36)	[29,36)
180962	[36,49)	未知	[49,65)
180963	[49,65)	[49,65)	>=65
180964	<29	<29	<29
180965	[36,49)	[36,49)	[36,49)
180966	[36,49)	[29,36)	[36,49)
180967	[49,65)	[49,65)	[49,65)
180968	>=65	>=65	>=65
180969	<29	<29	<29
180970	[49,65)	未知	[49,65)
180971	<29	<29	<29
180972	[29,36)	[29,36)	[36,49)
180973	[49,65)	>=65	[49,65)
180974	<29	<29	<29
180975	[36,49)	[36,49)	[36,49)
180976	[29,36)	[29,36)	[29,36)
180977	[36,49)	未知	[49,65)
180978	[49,65)	[49,65)	[49,65)
180979	[49,65)	[36,49)	[36,49)
180980	>=65	>=65	>=65
180981	[49,65)	[49,65)	[49,65)
180982	>=65	>=65	>=65
180983	>=65	>=65	>=65
180984	<29	<29	<29
180985	[29,36)	[29,36)	[29,36)
180986	<29	<29	<29
180987	[49,65)	[36,49)	[36,49)
180988	[49,65)	[49,65)	[49,65)
180989	<29	<29	<29
180990	>=65	[49,65)	>=65
180991	[49,65)	[49,65)	[49,65)
180992	[49,65)	[49,65)	>=65
180993	>=65	>=65	>=65
180994	[49,65)	[49,65)	>=65
180995	[36,49)	[36,49)	[29,36)
180996	>=65	>=65	>=65
180997	[29,36)	[29,36)	[29,36)
180998	>=65	>=65	>=65
180999	[49,65)	[49,65)	[49,65)
181000	>=65	>=65	>=65
181001	[36,49)	[36,49)	[36,49)
181002	>=65	>=65	>=65
181003	[36,49)	[36,49)	[29,36)
181004	>=65	[49,65)	>=65
181005	<29	未知	<29
181006	>=65	>=65	>=65
181007	[36,49)	未知	[49,65)
181008	>=65	>=65	[49,65)
181009	[49,65)	未知	>=65
181010	[29,36)	[36,49)	<29
181011	<29	<29	<29
181012	[49,65)	[49,65)	[49,65)
181013	[49,65)	[49,65)	>=65
181014	<29	未知	<29
181015	[36,49)	[36,49)	[36,49)
181016	[49,65)	未知	[49,65)
181017	<29	<29	<29
181018	[29,36)	[29,36)	[29,36)
181019	>=65	>=65	>=65
181020	<29	<29	[29,36)
181021	<29	<29	[36,49)
181022	<29	<29	[29,36)
181023	[49,65)	[36,49)	[36,49)
181024	[36,49)	[36,49)	[29,36)
181025	<29	<29	<29
181026	>=65	>=65	>=65
181027	[29,36)	[29,36)	[36,49)
181028	[49,65)	[49,65)	>=65
181029	<29	<29	<29
181030	[29,36)	[29,36)	[29,36)
181031	[49,65)	[36,49)	[36,49)
181032	<29	<29	<29
181033	[49,65)	[49,65)	[49,65)
181034	>=65	[36,49)	[36,49)
181035	[36,49)	未知	[49,65)
181036	[29,36)	[29,36)	[29,36)
181037	[36,49)	[36,49)	[36,49)
181038	>=65	>=65	>=65
181039	[36,49)	[36,49)	[36,49)
181040	[49,65)	[49,65)	>=65
181041	[29,36)	[29,36)	<29
181042	[36,49)	[36,49)	[36,49)
181043	[29,36)	[29,36)	[29,36)
181044	[36,49)	[29,36)	>=65
181045	[29,36)	[29,36)	[29,36)
181046	[49,65)	[49,65)	>=65
181047	[36,49)	[36,49)	[36,49)
181048	<29	<29	<29
181049	[49,65)	[49,65)	[49,65)
181050	[49,65)	[49,65)	>=65
181051	[36,49)	[36,49)	[29,36)
181052	<29	<29	<29
181053	>=65	未知	>=65
181054	[49,65)	[36,49)	[36,49)
181055	>=65	>=65	[49,65)
181056	[49,65)	[49,65)	[49,65)
181057	[49,65)	[49,65)	[49,65)
181058	[36,49)	未知	[49,65)
181059	[36,49)	[36,49)	[36,49)
181060	>=65	>=65	[49,65)
181061	<29	<29	[29,36)
181062	[36,49)	[36,49)	[36,49)
181063	[49,65)	[49,65)	>=65
181064	[36,49)	[36,49)	[36,49)
181065	[49,65)	未知	>=65
181066	<29	<29	<29
181067	[49,65)	未知	>=65
181068	[29,36)	[29,36)	[36,49)
181069	<29	<29	<29
181070	[49,65)	[49,65)	>=65
181071	<29	<29	<29
181072	[49,65)	[49,65)	[49,65)
181073	[29,36)	<29	[29,36)
181074	[29,36)	[29,36)	[36,49)
181075	<29	<29	<29
181076	[36,49)	[36,49)	[36,49)
181077	[29,36)	[29,36)	[36,49)
181078	>=65	>=65	>=65
181079	<29	<29	<29
181080	<29	<29	<29
181081	[36,49)	[36,49)	[36,49)
181082	[49,65)	[36,49)	[36,49)
181083	<29	<29	<29
181084	[29,36)	[36,49)	[29,36)
181085	[49,65)	[49,65)	>=65
181086	[49,65)	[49,65)	[49,65)
181087	[49,65)	[49,65)	[49,65)
181088	[29,36)	[29,36)	[36,49)
181089	[49,65)	[36,49)	[36,49)
181090	[36,49)	[36,49)	[36,49)
181091	[49,65)	[49,65)	[49,65)
181092	<29	<29	未知
181093	<29	<29	<29
181094	[36,49)	[36,49)	[29,36)
181095	[49,65)	[49,65)	[49,65)
181096	[49,65)	未知	[49,65)
181097	<29	<29	[36,49)
181098	[36,49)	[29,36)	>=65
181099	[36,49)	未知	[49,65)
181100	[49,65)	[49,65)	[49,65)
181101	[49,65)	[49,65)	[49,65)
181102	[49,65)	[49,65)	>=65
181103	[49,65)	[36,49)	[36,49)
181104	[36,49)	[36,49)	[36,49)
181105	>=65	>=65	>=65
181106	[49,65)	[49,65)	[49,65)
181107	>=65	>=65	>=65
181108	>=65	>=65	>=65
181109	<29	<29	<29
181110	<29	<29	<29
181111	>=65	>=65	>=65
181112	[36,49)	[36,49)	[36,49)
181113	[49,65)	未知	>=65
181114	<29	<29	未知
181115	[36,49)	[36,49)	[36,49)
181116	[29,36)	[29,36)	[36,49)
181117	[49,65)	[49,65)	[49,65)
181118	[49,65)	[49,65)	>=65
181119	<29	<29	<29
181120	[49,65)	[49,65)	[49,65)
181121	[49,65)	[49,65)	[49,65)
181122	<29	<29	[29,36)
181123	[36,49)	[36,49)	[36,49)
181124	>=65	>=65	>=65
181125	[49,65)	[49,65)	>=65
181126	>=65	>=65	>=65
181127	[36,49)	[36,49)	[29,36)
181128	[29,36)	[29,36)	[29,36)
181129	[36,49)	<29	[49,65)
181130	[49,65)	[49,65)	>=65
181131	[49,65)	[49,65)	[49,65)
181132	<29	<29	<29
181133	<29	<29	<29
181134	[36,49)	未知	>=65
181135	>=65	[49,65)	>=65
181136	[36,49)	[29,36)	[49,65)
181137	[49,65)	[49,65)	[49,65)
181138	[36,49)	[36,49)	[36,49)
181139	[49,65)	[49,65)	[49,65)
181140	<29	[29,36)	<29
181141	[36,49)	未知	[49,65)
181142	[49,65)	[49,65)	[49,65)
181143	[36,49)	[29,36)	[36,49)
181144	>=65	>=65	>=65
181145	[49,65)	[49,65)	[49,65)
181146	[36,49)	[36,49)	[36,49)
181147	[36,49)	[36,49)	[36,49)
181148	>=65	>=65	>=65
181149	[49,65)	[49,65)	[49,65)
181150	[36,49)	[36,49)	[36,49)
181151	>=65	>=65	>=65
181152	>=65	>=65	>=65
181153	[49,65)	[36,49)	[36,49)
181154	[36,49)	[36,49)	[36,49)
181155	>=65	>=65	>=65
181156	[36,49)	未知	[49,65)
181157	>=65	[49,65)	>=65
181158	[36,49)	[36,49)	[36,49)
181159	[49,65)	[49,65)	>=65
181160	[49,65)	[49,65)	>=65
181161	<29	<29	<29
181162	[49,65)	[36,49)	[36,49)
181163	[29,36)	[29,36)	[36,49)
181164	>=65	>=65	>=65
181165	>=65	>=65	>=65
181166	[29,36)	[29,36)	<29
181167	[29,36)	[29,36)	[29,36)
181168	<29	<29	[36,49)
181169	[36,49)	[29,36)	[36,49)
181170	[29,36)	[29,36)	[29,36)
181171	[36,49)	[36,49)	[36,49)
181172	[29,36)	[29,36)	<29
181173	[29,36)	[29,36)	[29,36)
181174	[29,36)	[36,49)	<29
181175	[49,65)	[49,65)	[49,65)
181176	<29	<29	<29
181177	<29	<29	<29
181178	[49,65)	[36,49)	[36,49)
181179	<29	<29	<29
181180	>=65	>=65	>=65
181181	[49,65)	[49,65)	[49,65)
181182	[49,65)	[49,65)	>=65
181183	[49,65)	[49,65)	[49,65)
181184	[29,36)	[29,36)	[49,65)
181185	>=65	>=65	>=65
181186	>=65	>=65	>=65
181187	<29	<29	<29
181188	[29,36)	[29,36)	[29,36)
181189	<29	<29	<29
181190	[36,49)	[36,49)	[36,49)
181191	[36,49)	[36,49)	[36,49)
181192	>=65	>=65	>=65
181193	[36,49)	[36,49)	[36,49)
181194	[36,49)	[36,49)	[36,49)
181195	[36,49)	[36,49)	[36,49)
181196	[36,49)	[36,49)	[36,49)
181197	<29	<29	<29
181198	<29	<29	<29
181199	[49,65)	[49,65)	[49,65)
181200	>=65	>=65	[49,65)
181201	<29	<29	<29
181202	<29	<29	<29
181203	[36,49)	[36,49)	[36,49)
181204	<29	<29	<29
181205	<29	<29	[29,36)
181206	[36,49)	未知	[49,65)
181207	>=65	>=65	>=65
181208	[49,65)	未知	[49,65)
181209	>=65	[49,65)	>=65
181210	[49,65)	[49,65)	[49,65)
181211	>=65	>=65	>=65
181212	>=65	>=65	>=65
181213	[36,49)	[36,49)	[36,49)
181214	[36,49)	未知	[49,65)
181215	[36,49)	[36,49)	[36,49)
181216	<29	<29	<29
181217	[29,36)	[36,49)	<29
181218	<29	<29	<29
181219	<29	<29	[29,36)
181220	[49,65)	未知	[49,65)
181221	[49,65)	[49,65)	[49,65)
181222	[36,49)	[36,49)	[36,49)
181223	[36,49)	[36,49)	[36,49)
181224	<29	<29	<29
181225	[36,49)	[36,49)	[36,49)
181226	[49,65)	[49,65)	[49,65)
181227	[36,49)	[36,49)	[36,49)
181228	<29	<29	[29,36)
181229	[36,49)	未知	[49,65)
181230	[29,36)	[29,36)	[36,49)
181231	>=65	>=65	>=65
181232	[36,49)	[36,49)	[36,49)
181233	[36,49)	[36,49)	[36,49)
181234	[29,36)	[29,36)	[29,36)
181235	[49,65)	[49,65)	[49,65)
181236	[36,49)	[36,49)	[29,36)
181237	[36,49)	[36,49)	[36,49)
181238	[29,36)	[29,36)	[36,49)
181239	>=65	>=65	>=65
181240	[29,36)	[29,36)	<29
181241	[29,36)	<29	[29,36)
181242	[36,49)	[36,49)	[36,49)
181243	[49,65)	[49,65)	>=65
181244	[49,65)	[36,49)	[36,49)
181245	[36,49)	[36,49)	[36,49)
181246	[36,49)	[36,49)	[36,49)
181247	[49,65)	[49,65)	[49,65)
181248	[49,65)	未知	[49,65)
181249	[36,49)	[36,49)	[36,49)
181250	[36,49)	[36,49)	[36,49)
181251	[36,49)	[36,49)	[36,49)
181252	[49,65)	[49,65)	[49,65)
181253	>=65	[49,65)	>=65
181254	[29,36)	[29,36)	[36,49)
181255	[36,49)	未知	[49,65)
181256	<29	<29	<29
181257	>=65	>=65	>=65
181258	>=65	>=65	>=65
181259	[49,65)	[49,65)	[49,65)
181260	[29,36)	[29,36)	[29,36)
181261	[49,65)	未知	[49,65)
181262	<29	<29	<29
181263	[29,36)	[29,36)	[29,36)
181264	[36,49)	[36,49)	[36,49)
181265	<29	<29	<29
181266	<29	<29	>=65
181267	>=65	>=65	>=65
181268	[36,49)	[36,49)	[36,49)
181269	[29,36)	[29,36)	[36,49)
181270	[29,36)	[29,36)	[29,36)
181271	[49,65)	[49,65)	>=65
181272	[49,65)	[49,65)	[49,65)
181273	[49,65)	[49,65)	[49,65)
181274	<29	[29,36)	<29
181275	[36,49)	[36,49)	[36,49)
181276	<29	<29	<29
181277	[29,36)	[29,36)	[29,36)
181278	[49,65)	[49,65)	[49,65)
181279	[29,36)	[29,36)	[29,36)
181280	<29	<29	<29
181281	<29	<29	<29
181282	<29	<29	<29
181283	[49,65)	未知	[49,65)
181284	>=65	>=65	>=65
181285	[29,36)	[29,36)	[29,36)
181286	[36,49)	未知	[49,65)
181287	[36,49)	未知	[49,65)
181288	[36,49)	[36,49)	[36,49)
181289	[29,36)	[29,36)	<29
181290	[36,49)	[29,36)	[36,49)
181291	[49,65)	[49,65)	[49,65)
181292	>=65	[49,65)	>=65
181293	[29,36)	[29,36)	[29,36)
181294	[36,49)	[36,49)	[36,49)
181295	<29	<29	<29
181296	[49,65)	[49,65)	>=65
181297	[36,49)	[36,49)	[36,49)
181298	<29	<29	<29
181299	<29	<29	<29
181300	[36,49)	[29,36)	[36,49)
181301	>=65	>=65	>=65
181302	[29,36)	[29,36)	[29,36)
181303	>=65	>=65	>=65
181304	[36,49)	[36,49)	[36,49)
181305	[36,49)	[36,49)	[36,49)
181306	[36,49)	[36,49)	[36,49)
181307	>=65	>=65	>=65
181308	[36,49)	[36,49)	[29,36)
181309	<29	<29	<29
181310	[49,65)	未知	>=65
181311	[36,49)	[36,49)	[29,36)
181312	[29,36)	[29,36)	[29,36)
181313	[49,65)	[49,65)	[49,65)
181314	<29	<29	<29
181315	[49,65)	[49,65)	[49,65)
181316	[49,65)	[49,65)	未知
181317	[29,36)	[29,36)	[29,36)
181318	[36,49)	未知	[49,65)
181319	<29	<29	<29
181320	>=65	>=65	[49,65)
181321	[49,65)	[49,65)	[49,65)
181322	[49,65)	未知	[49,65)
181323	[49,65)	[49,65)	[49,65)
181324	>=65	>=65	>=65
181325	<29	[29,36)	<29
181326	[36,49)	[36,49)	[36,49)
181327	[49,65)	[36,49)	[36,49)
181328	[36,49)	未知	[49,65)
181329	<29	<29	[29,36)
181330	[29,36)	[29,36)	[29,36)
181331	[36,49)	[36,49)	[36,49)
181332	[49,65)	[49,65)	[49,65)
181333	<29	<29	<29
181334	>=65	>=65	>=65
181335	[49,65)	[49,65)	[49,65)
181336	[29,36)	[29,36)	[29,36)
181337	[36,49)	未知	[49,65)
181338	[36,49)	[36,49)	[36,49)
181339	>=65	>=65	>=65
181340	<29	<29	<29
181341	[49,65)	[36,49)	[36,49)
181342	[49,65)	[49,65)	[49,65)
181343	<29	<29	[29,36)
181344	[36,49)	[36,49)	<29
181345	[49,65)	[49,65)	[49,65)
181346	[36,49)	[36,49)	[36,49)
181347	<29	<29	<29
181348	>=65	>=65	>=65
181349	<29	<29	<29
181350	>=65	>=65	[49,65)
181351	<29	<29	[36,49)
181352	[36,49)	未知	[49,65)
181353	[49,65)	[36,49)	[36,49)
181354	<29	<29	<29
181355	>=65	>=65	>=65
181356	>=65	>=65	>=65
181357	<29	<29	<29
181358	[29,36)	[29,36)	[36,49)
181359	[49,65)	[49,65)	[49,65)
181360	<29	<29	[29,36)
181361	>=65	>=65	>=65
181362	<29	<29	<29
181363	<29	<29	<29
181364	[49,65)	[49,65)	[49,65)
181365	<29	[29,36)	<29
181366	<29	<29	<29
181367	>=65	>=65	>=65
181368	[36,49)	未知	[49,65)
181369	[29,36)	[29,36)	[29,36)
181370	[36,49)	[36,49)	[36,49)
181371	>=65	>=65	>=65
181372	>=65	[36,49)	[36,49)
181373	[49,65)	>=65	[49,65)
181374	>=65	>=65	>=65
181375	<29	<29	<29
181376	[36,49)	[36,49)	[36,49)
181377	>=65	>=65	>=65
181378	>=65	[49,65)	>=65
181379	[49,65)	未知	[49,65)
181380	[49,65)	[49,65)	[49,65)
181381	>=65	>=65	>=65
181382	[36,49)	[36,49)	[36,49)
181383	>=65	>=65	>=65
181384	[29,36)	[29,36)	[36,49)
181385	[29,36)	[29,36)	[36,49)
181386	[29,36)	[29,36)	[29,36)
181387	[49,65)	[49,65)	[49,65)
181388	[36,49)	[36,49)	[36,49)
181389	[36,49)	[36,49)	[29,36)
181390	<29	<29	<29
181391	[29,36)	[29,36)	[36,49)
181392	[49,65)	[49,65)	[49,65)
181393	>=65	>=65	>=65
181394	[49,65)	[49,65)	[49,65)
181395	[36,49)	[36,49)	[36,49)
181396	>=65	>=65	>=65
181397	[36,49)	[36,49)	[36,49)
181398	<29	<29	<29
181399	[36,49)	[36,49)	[36,49)
181400	[29,36)	[29,36)	[29,36)
181401	<29	<29	<29
181402	[36,49)	[36,49)	[36,49)
181403	[29,36)	[29,36)	[29,36)
181404	>=65	>=65	>=65
181405	[36,49)	未知	未知
181406	>=65	>=65	>=65
181407	>=65	>=65	>=65
181408	[29,36)	[29,36)	[29,36)
181409	[29,36)	[29,36)	<29
181410	[36,49)	[36,49)	[36,49)
181411	[36,49)	未知	[49,65)
181412	<29	<29	[29,36)
181413	<29	<29	<29
181414	>=65	>=65	[49,65)
181415	[29,36)	[29,36)	[29,36)
181416	[49,65)	[49,65)	[49,65)
181417	[49,65)	[49,65)	[49,65)
181418	[49,65)	[49,65)	[49,65)
181419	<29	<29	<29
181420	[49,65)	[49,65)	[49,65)
181421	[36,49)	[36,49)	[36,49)
181422	[49,65)	[49,65)	[49,65)
181423	<29	<29	<29
181424	[49,65)	未知	[49,65)
181425	<29	[29,36)	<29
181426	[36,49)	未知	[49,65)
181427	[29,36)	[29,36)	未知
181428	>=65	>=65	>=65
181429	[49,65)	[49,65)	[49,65)
181430	>=65	[49,65)	>=65
181431	[29,36)	<29	[29,36)
181432	<29	<29	<29
181433	>=65	>=65	>=65
181434	[36,49)	未知	>=65
181435	[36,49)	[36,49)	[36,49)
181436	<29	<29	<29
181437	>=65	>=65	>=65
181438	<29	<29	<29
181439	[36,49)	[36,49)	[36,49)
181440	[49,65)	[36,49)	[36,49)
181441	<29	<29	<29
181442	>=65	>=65	>=65
181443	<29	<29	<29
181444	[36,49)	[36,49)	[29,36)
181445	[49,65)	[49,65)	[49,65)
181446	>=65	>=65	[49,65)
181447	[36,49)	[36,49)	[36,49)
181448	<29	<29	[29,36)
181449	[49,65)	[49,65)	[49,65)
181450	<29	<29	[29,36)
181451	<29	<29	<29
181452	>=65	>=65	>=65
181453	>=65	>=65	>=65
181454	<29	<29	<29
181455	[36,49)	[29,36)	>=65
181456	[29,36)	[29,36)	[29,36)
181457	[49,65)	[36,49)	[36,49)
181458	>=65	>=65	>=65
181459	[36,49)	[36,49)	[36,49)
181460	[49,65)	[49,65)	[49,65)
181461	[49,65)	[49,65)	[49,65)
181462	>=65	[49,65)	>=65
181463	[36,49)	[36,49)	[29,36)
181464	>=65	>=65	>=65
181465	[29,36)	[29,36)	[29,36)
181466	[36,49)	[36,49)	[36,49)
181467	[49,65)	未知	[49,65)
181468	[29,36)	[29,36)	[29,36)
181469	>=65	>=65	>=65
181470	>=65	>=65	>=65
181471	<29	<29	[29,36)
181472	<29	<29	<29
181473	[36,49)	[36,49)	[36,49)
181474	>=65	>=65	>=65
181475	>=65	[49,65)	>=65
181476	[49,65)	[49,65)	[49,65)
181477	<29	<29	<29
181478	>=65	[49,65)	>=65
181479	[36,49)	[36,49)	[36,49)
181480	>=65	>=65	>=65
181481	<29	<29	[29,36)
181482	[49,65)	未知	[49,65)
181483	[36,49)	[36,49)	[36,49)
