wm_food_spu_id	wm_food_spu_name	price	category	ingredients	taste	stand_food_id	stand_food_name
151994	121306-c52625-541643-021794-19397-79217-281930-633547-c23605-272349-082380-233398-19397-e0770-af3196-af3196-af3196-af3196	4.9	[129]	NULL	[9]	NULL	NULL
151995	66812-1c3103-43819-6d3428-f91501-002989-633907-24542-64368-d71618-f91501-c21717-7f4028-2c1019-df2800-f91501-341620-141126-47115	30.0	[0]	[198, 402]	NULL	NULL	NULL
151996	c53116-4e2823-66812-1a1215-771208-c22859-121306-422539-29900-272349	45.0	[131]	[426]	[3]	11154	1a1215-771208-4e2823-66812-c22859
151997	572589-212715-871834-1c925-262624	18.0	[115]	[113, 115]	NULL	185	572589-212715-871834-1c925-262624
151998	bf1273-c43900-412242-2c1019-df2800-d82616-d62216	27.8	[24]	[67, 2, 18, 7, 519, 13]	NULL	6828	bf1273-c43900-412242-2c1019-df2800-d82616-d62216
151999	f42916-d92015-a4589-4a2318-2c3454-c63006	38.0	[114]	NULL	[3]	1005	a4589-4a2318-2c3454-c63006
152000	243857-2b4091-231660-a23694-4a2318	28.0	[6]	[471, 2, 430]	NULL	13649	243857-2b4091-231660-a23694-4a2318
152001	89610-4a2318-e53048-fe1605-d82616-d62216	29.0	[24]	[350]	NULL	NULL	NULL
152002	92711-342036-c02692-d82616-d62216	38.0	[24]	[3, 118]	[1]	2107	342036-c02692-d82616-d62216
152003	e21548-cf2679-322524-341620-4a2318-66812-69229-e01010-772477-bd319-e41314	77.9	[69]	[15, 31]	NULL	NULL	NULL
152004	df2800-c23605-b43550	22.0	[70, 71]	[2, 18, 91]	[3]	75	df2800-c23605-b43550
152005	b51826-b51826-4a2318	2.48	[94]	[65]	NULL	NULL	NULL
152006	253623-3c1399-253256-d32947-421264-323291-f82023-c23605-69229-df2800-442854	17.0	[32, 33]	[69]	NULL	3028	323291-f82023-c23605-69229-df2800-442854
152007	303211-b21236-c13220	28.0	[190]	[51, 149, 52]	NULL	1273	303211-b21236-c13220
152008	842342-442854-bd319-e41314	43.0	[0]	NULL	NULL	NULL	NULL
152009	50882-912577-2c1019-f42330-8a2234-c21871-bd319-e41314	38.0	[0]	NULL	NULL	NULL	NULL
152010	8f1462-072183-64368-121725-572883	9.9	[127, 128]	NULL	NULL	1702	8f1462-072183-64368-121725-572883
152011	NULL	69.0	NULL	NULL	NULL	NULL	NULL
152012	b2193-fc3373	32.0	[89]	NULL	NULL	NULL	NULL
152013	27157-66812-1c3103	0.8	[15, 16, 66]	[413]	NULL	NULL	NULL
152014	08613-5a537-322524-8a2234-0f95-893740-8b3464	23.0	[6]	[326]	[0]	5515	08613-5a537-322524-893740-8b3464
152015	f5602-063761-60442-322524-b2193-0b297-091988-b43550	53.0	[105]	[70]	[25]	14877	60442-322524-b2193-11949-091988-b43550
152016	5a1952-311279-723718-6d3644-241997-094065-021794	188.0	[11, 12, 13]	NULL	NULL	NULL	NULL
152017	d0768-e41314-fc3373	12.0	[23]	NULL	NULL	NULL	NULL
152018	50882-912577-253349-7e3133-121306-981676-7c2882-f91501-2c1019-f42330-272349	42.0	[11, 12, 13]	[176]	NULL	NULL	NULL
152019	a33027-3c1399-341600-d13024	22.0	[106]	[149]	[18]	7642	a33027-3c1399-341600-d13024
152020	a22084-262624-341600-d13024-2b2091-5f38-0f1375-7d1081-87107-a43251-1b1099-c43775	37.0	[84]	[149]	[18]	1101	a22084-262624-341600-d13024-2b2091-5f38-0f1375-7d1081
152021	661087-323291-4a3834-871690	28.0	[89]	[188]	[15]	10701	661087-323291-4a3834-871690
152022	341600-a63360-2c1019-f42330-f91501-43819-b43550-f91501-cf2679-4a2318-292096-bd319-e41314	29.9	[0]	[436, 101]	NULL	NULL	NULL
152023	853235-581235-f54062-9e2185-d71618-c31718	28.0	[179]	[51]	[4]	1034	f54062-9e2185-d71618-c31718
152024	13329-072829-352746-ce1905-a13945	24.99	[140]	NULL	NULL	238	352746-ce1905-a13945
152025	f92450-9b3686-363247-042150-2c1019-79217-5b1686-582418-1b1099	78.0	NULL	NULL	NULL	NULL	NULL
152026	6b3322-423697-2c1019-121306-231660-772477-272349-f91501-84752-3d2304-4a2318-f91501-39147-102277-323291-43819-b43550	42.8	[0]	NULL	NULL	NULL	NULL
152027	121306-dd1152-692433-272349-c53116-fc3373-b43550-f91501-6e4044-df2800-f91501-251491-341620-3c304	38.99	[0]	NULL	NULL	NULL	NULL
152028	362987-042150-eb2057-8b3464	22.0	[6]	[534]	NULL	NULL	NULL
152029	121306-0b4049-8d1483-042150-272349-341620-233398-e93918-a23694-d72063	21.0	[49]	[544]	[0]	6406	341620-233398-a23694-d72063
152030	df482-43819-de2424-243077	10.0	[198]	[2, 3, 18, 321, 231, 50]	NULL	3619	df482-43819-de2424-243077
152031	5a537-2682-64368	22.0	[216, 128]	[256, 266, 95]	NULL	NULL	NULL
152032	922125-f82023-4a3834-c6828	62.0	[8, 9]	[59, 14, 326, 80, 15]	NULL	11761	4a3834-c6828-922125-f82023
152033	NULL	80.5	NULL	NULL	NULL	NULL	NULL
152034	082380-8d1398-141126-6f1612	9.9	[11, 12, 13]	[2, 15, 20]	[9]	24	082380-8d1398-141126-6f1612
152035	ed1709-4c2815-db2810-352708-c53116-4b2403-d72063	29.0	[74]	[317, 48]	[4]	11033	ed1709-4c2815-db2810-352708-c53116-4b2403-d72063
152036	dd1152-d556-c02692-4a3834-f82023	36.0	[4]	NULL	NULL	NULL	NULL
152037	a22084-262624	4.0	[115]	[105]	NULL	2140	a22084-262624
152038	402923-0c3415-cf2679-121306-84752-572883-101946-ae786-272349	8.8	[271]	[102]	NULL	NULL	NULL
152039	50882-db505-981676-c72131	98.0	NULL	NULL	NULL	NULL	NULL
152040	101946-441442-5c3975-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
152041	9d116-18465-121306-3d2304-e0770-dc2884-fb748-0a2002-cc910-341600-d13024-cd3847-272349	4.0	[281]	NULL	NULL	NULL	NULL
152042	dd3028-c53116-a33280-fc3373-ed1709-4c2815-df2800-243077-b6954-bd319-e41314	23.0	NULL	NULL	NULL	NULL	NULL
152043	231660-f81893-193506	22.0	[54]	NULL	NULL	46	f81893-193506
152044	a22084-de2424-6b3322-66812	88.0	[11, 12, 13]	[17, 682, 2, 276, 6]	[1]	2396	a22084-de2424-6b3322-66812
152045	3c304-a13945-342036-3c351-43819-54938-021794-121306-a53996-772477-272349-bd319-e41314	50.9	[0]	NULL	NULL	NULL	NULL
152046	243077-233398-2c1019-a9774-a53996-5b1686	13.0	[64]	[8]	NULL	232	243077-233398-2c1019-a9774
152047	342036-094065-87965-6d3488-1c925	1.0	[90]	NULL	NULL	NULL	NULL
152048	a23694-141126-6f1612-3a316	15.0	[6]	[1, 138, 22]	[1]	123	8b3036-a23694-141126-6f1612-3a316
152049	a21596-1e2402-10905-c2733-b2193-ff3524-421264-442854-ea2006-231660-bd319-e41314	50.0	[0]	[61]	NULL	NULL	NULL
152050	552471-db505-2c1019-f42330	42.0	[11, 12, 13]	[88, 2, 25, 18, 5, 6, 16]	[29]	2223	552471-db505-2c1019-f42330
152051	c52625-541643-241105-881252-241105-fc3373-d72063	49.0	[76, 77]	[21, 212]	[1]	1822	241105-881252-241105-fc3373-d72063
152052	NULL	13.9	NULL	NULL	NULL	NULL	NULL
152053	121306-231660-971769-272349-52727-323291-11995-e21548-f91501-c22442-12963-ff2965	16.0	[73]	NULL	NULL	NULL	NULL
152054	a43214-042150-69229-bc2296-b43550-bd319-e41314	55.0	[0]	NULL	NULL	NULL	NULL
152055	f34-f51944-323291-9b2195-bd3159-f42330	48.0	[212, 213]	[114, 39]	NULL	14878	323291-9b2195-bd3159-f42330
152056	911529-021794-6b3322-af3837-f42330	108.0	[11, 12, 13]	NULL	NULL	NULL	NULL
152057	b4466-f1890-0e853-951677-b2193-11995-a53996-a53996-59550-652546-99196	17.0	[46]	[52, 53]	NULL	36	b2193-11995
152058	f8988-653615-6f3202-6c3295-6c3295-b13427	10.0	[264]	[51, 63]	[22]	2801	f8988-653615-6f3202-6c3295-6c3295
152059	9d526-492461-dd3028-99789-633554-652630-6d3428	58.0	[223]	[392]	NULL	NULL	NULL
152060	b2193-881252-d72063	16.8	[262]	[16]	[8]	1581	b2193-881252-d72063
152061	202317-6d357-fc3373-3a316-ef1573-b43550	24.0	[10]	[449, 2]	[1]	1157	202317-6d357-fc3373-ef1573-902437-b43550
152062	a33280-fc3373-002487-323291-d62216-1c925-a53996-253349-16978-a53996-7372	26.0	[24]	[32]	[1]	15	323291-fc3373-d82616-d62216
152063	253623-3c1399-253256-d32947-421264-323291-f82023-c23605-69229-df2800-442854	17.0	[32, 33]	[69]	NULL	3028	323291-f82023-c23605-69229-df2800-442854
152064	66812-141126-6f1612	3.8	[5]	NULL	NULL	NULL	NULL
152065	b2193-fc3373-ed1709-4c2815-df2800-323291-f81893-b03543	20.0	[55, 56]	[48]	NULL	NULL	NULL
152066	dd3028-81588-ed1709-4c2815-df2800-323291-f81893-b03543	18.0	[55, 56]	[126, 48]	NULL	NULL	NULL
152067	661087-74760-6e4044-d71618-f91501-812352-4a2318	11.0	[53]	NULL	NULL	8246	812352-4a2318-6e4044-d71618
152068	d72063-881252	3.0	[15, 16, 39]	[40]	NULL	NULL	NULL
152069	fa2505-0e880-922125-f82023-43819-54938	38.0	[98]	NULL	NULL	731	922125-f82023-43819-54938
152070	5d709-f71647-43819	7.6	[2]	NULL	NULL	NULL	NULL
152071	141126-c4699	9.99	[37]	[41]	NULL	288	141126-c4699
152072	231660-772477-d0235-de3803-8b2706-611678-e1869-121306-253349-e33426-d0235-de3803-6d3428-272349	23.99	[64]	[112, 266, 5, 36, 293]	NULL	3558	d0235-de3803-8b2706-611678-e1869
152073	c23609-1b955-2b2091-5f38-341600-d13024	34.0	[84]	[149]	[18]	1283	c23609-1b955-2b2091-5f38-341600-d13024
152074	c02692-fc3373-8a2234-dc2601-e33426	12.0	[45]	[2, 3]	[1]	412	c02692-fc3373-8a2234-dc2601-e33426
152075	e52645-7b1223-c02692-fc3373-8a2234-dc2601-e33426	13.9	[45]	[3]	NULL	412	c02692-fc3373-8a2234-dc2601-e33426
152076	641401-262624-60725-bf1514-a92470	29.0	[106]	NULL	NULL	805	641401-262624-60725-bf1514-a92470
152077	5a537-2682-121725-ea2006-653654-5b1686	3.0	[157]	[113, 256]	NULL	NULL	NULL
152078	ec2941-072768-3b868-044020-983846-bd3656-251116	46.0	[42]	[126, 71, 48]	[14]	47	013607-251116
152079	53367-b03873-c23605-fc3373-ef1573-b43550	28.0	[10]	[2, 106, 86, 80, 13]	[1]	8192	53367-b03873-c23605-fc3373-ef1573-902437-b43550
152080	002989-c21717-4a2318	20.0	[6]	[1, 2, 22, 13, 16]	NULL	2991	002989-c21717-4a2318
152081	11949-361622-64368	39.0	[64]	[51, 112, 14, 2, 193, 7, 86, 527, 32]	NULL	14879	64368-11949-361622
152082	fa2505-0e880-c53116-fc3373-a23694-b43550-fe3258-6d2875-fc3373-69229-bc2296-fe3258-6d2875-df2800-fe3258-303211-112728-fe3258-d42982-d556	43.8	[0]	[135]	NULL	NULL	NULL
152083	3a1157-2d336-233398	0.0	[65]	NULL	NULL	NULL	NULL
152084	2b3552-c13400-cf2679-812352-121306-082380-233398-272349	8.0	[11, 12, 13]	[2, 42]	[9]	4175	2b3552-c13400-cf2679-812352
152085	af1654-042150-e2458-79400	38.0	[11, 12, 13]	[331]	[8]	14880	af1654-042150-e2458-79400
152086	c02692-65804-b03873-121306-84752-572883-101946-ae786-272349	16.0	[92]	NULL	NULL	NULL	NULL
152087	c52625-541643-c34009-c02692-b03873-87965-772477-121306-101946-50195-6d3428-272349	12.66	[15, 16, 31]	[137]	NULL	415	c34009-c02692-b03873
152088	312841-c23605-65804-211143-1c925-dd2480-d92985-d92985-653615	73.8	[159]	NULL	NULL	NULL	NULL
152089	323291-b03873-231660-5c1479-c3470-121306-59366-e41314-272349	19.5	[118, 119, 120, 121]	[50]	[1]	1609	323291-b03873-5c1479-c3470
152090	4a2318-cf2679	3.0	[271]	NULL	NULL	NULL	NULL
152091	69229-af2496-a43214-4c2815-28807-442854-231660-bd319-e41314	44.5	[0]	NULL	NULL	NULL	NULL
152092	243077-323291-66812-9b2653-bd319-e41314	43.5	[0]	NULL	NULL	NULL	NULL
152093	661087-323291-2c1019-79400	22.0	[89]	[205, 2, 331, 6, 7, 32, 15]	[15]	987	661087-323291-2c1019-79400
152094	cc481-dc1756-df2800-121306-dd2480-7372-272349	3.98	[156]	NULL	NULL	NULL	NULL
152095	df2800-11995-6e2940-e1869-f91501-981676-7c2882-231660-5c1479-c3470	25.5	[0]	[99, 176]	NULL	NULL	NULL
152096	66812-323291-623009-1c925	18.0	NULL	NULL	NULL	NULL	NULL
152097	60442-ed1709-082380-231660-7d1638-141126-c4699-121306-303211-653654-5d709-272349	10.0	NULL	NULL	NULL	NULL	NULL
152098	52727-323291-f51944-402923-871834-d82616-f51944-262624	25.0	[59]	[195]	NULL	4290	d82616-f51944-262624
152099	271567-c02692-6d2875-4a3834-a9774-121306-7372-272349	5.0	[89]	[130]	[9]	112	6d2875-4a3834-a9774
152100	341620-233398-a13945-d62216-121306-a33280-fc3373-231660-0f2663-272349	28.8	[24]	[22, 3, 80, 111]	[0]	5719	341620-233398-a13945-d82616-d62216
152101	441442-5c3975-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
152102	912443-76305-f7980-1c925-d72063	25.0	[72]	NULL	[0]	77	591950-5a537-d72063
152103	8a2234-6b3322-66812-de2424-141126-6f1612-8a2234-772477	28.0	[11, 12, 13]	[668, 2, 276, 20, 277]	[1]	2985	141126-6f1612-de2424-6b3322-66812
152104	55455-831995	2.8	[18]	NULL	NULL	NULL	NULL
152105	8a2234-893131-e83338	6.0	[61]	NULL	NULL	NULL	NULL
152106	6f3045-6e2940-d71618-121306-a53996-7372-272349	6.0	[93]	[2]	[3]	1047	6f3045-6e2940-d71618
152107	441442-5c3975-e41314-8b776	0.0	[90]	NULL	NULL	NULL	NULL
152108	082380-552471	10.0	[136]	NULL	NULL	NULL	NULL
152109	ed1709-4c2815-a22084-771208	19.0	[14]	[318, 48, 293]	NULL	14881	ed1709-4c2815-a22084-771208
152110	342036-812352-f42916-9d1744-84752-e01010-bd319-e41314	31.9	[0]	NULL	NULL	NULL	NULL
152111	de3803-4a2318-c71452-a33280-7e1075	19.0	[41]	[200, 45]	[13]	14882	de3803-4a2318-a33280-7e1075
152112	dd1152-d556-d13754-fc3373-881252	3.5	[15, 16, 17]	NULL	NULL	NULL	NULL
152113	8a2234-6b3322-66812	4.0	[15, 16, 112]	[277]	NULL	NULL	NULL
152114	fa2505-0e880-082380-233398-cf2679-371329-121306-84752-572883-101946-ae786-b74042-272349	25.0	[11, 12, 13]	[344]	[9]	3190	082380-233398-cf2679-371329
152115	293405-fc726-3a1157-d6384-5a3493-d62216-9d1564-dc2884	11.8	[126]	NULL	[1]	842	5a3493-d62216
152116	a32507-901015-7b3179-ea2006-2e1506-a91342-a92470-1b955-2e3698-313330-ea2006-c02692-2e3698-313330-ea2006-16978-d92985-d92985-d92985-2522-653654-152058	32.5	[232]	NULL	NULL	NULL	NULL
152117	84752-e01010-b7307-401535-bd319-e41314-121306-6f1712-c52625-541643-082380-552471-c3467-16978-272349	33.33	[0]	[186]	NULL	NULL	NULL
152118	8a2234-772477-e21548-4a2318-5c1479-c3470-bd319-e41314	14.0	[0]	[21]	NULL	NULL	NULL
152119	bd319-e41314-7b3565-572883-121306-fa3636-762152-bd319-e41314-a93677-572883-5e3477-7372-272349	0.01	[90]	NULL	NULL	NULL	NULL
152120	102277-083121-f81036-ed1709-4c2815-0e853-951677	45.0	[91]	[48]	NULL	NULL	NULL
152121	df2800-121725-b13427	12.0	[264]	[51, 52, 99]	[3]	4849	df2800-121725-b13427
152122	231660-772477-6b3322-423697-11949-361622-c71996-2d584-231660-72590-b2193-fc3373-53367-b03873-552471-c71996-2043-141126-c71996-43819-b43550-c71996-fb1578-4a2318	48.88	[0]	[316, 45]	NULL	NULL	NULL
152123	2c1019-fc3373-ed1709-323291-ef3399-0b376-0b376-121306-441442-a43031-d42982-d556-e31999-dc2884-572883-121725-572883-101946-ae786-b74042-272349	28.0	[122]	NULL	NULL	4458	2c1019-fc3373-ef3399-0b376-0b376
152124	a22084-771208-121306-9d1564-d92985-653615-272349	3.9	[80]	[318]	NULL	NULL	NULL
152125	f23171-76414-b2193-fc3373-1c3103	5.8	[5]	NULL	NULL	NULL	NULL
152126	6d2875-df2800-d72063	18.0	[76, 77]	[21, 135]	[1]	14389	6d2875-df2800-d72063
152127	25525-323291-a23694-d72063-f91501-6d2875-df2800-f91501-323291-f82023	23.0	[49]	[69, 135]	NULL	NULL	NULL
152128	1a1215-43819-b82604	4.88	[99]	[147, 366, 27, 231]	[3]	140	60442-43819-b82604
152129	de3803-4a2318-c71452-fc3373	68.0	[41]	[17, 200, 38, 6, 444]	[7]	2222	de3803-4a2318-c71452-fc3373
152130	c53116-fa3821-322524	4.0	[15, 16, 31]	NULL	NULL	NULL	NULL
152131	84752-7372-72590-1c925-633554	4.0	[11, 12, 13]	NULL	NULL	145	72590-1c925-633554
152132	451278-141126-b82604-f91501-de2424-d71618-cf2346-022908-bd319-e41314	10.0	[0]	NULL	NULL	NULL	NULL
152133	dd3028-233398-342036-322524-a43214-042150-69229-bc2296-b43550-bd319-e41314	54.5	[0]	NULL	NULL	NULL	NULL
152134	c31718-a23694-af3196-b2193-fc3373-231660-0f2663-d82616-d62216-121306-16978-642862-7372-272349-121306-cb1524-4c1542-272349	35.9	[24]	NULL	NULL	NULL	NULL
152135	1d1024-cc34-1e1440-4a2318-3a316	3.0	[1]	NULL	[1]	1708	1e1440-4a2318-3a316
152136	11995-6b3322-e33426	24.0	[45]	[370, 52, 95]	[4]	2602	11995-6b3322-e33426
152137	66812-323291-fc3373-3a316	36.0	[11, 12, 13]	[17, 2, 45, 3, 4, 18, 19, 5, 6, 7, 13, 20]	[2]	7	66812-323291-fc3373-3a316
152138	c31718-021794-66151-2c1019	48.0	[40]	NULL	[8]	7670	c31718-021794-2c1019-66151
152139	c53116-2c1019-dc3924-121306-a53996-641271-633547-c53116-272349	5.0	[15, 16, 17]	[54]	NULL	NULL	NULL
152140	a22084-de1296-6d2435-121725	39.0	NULL	NULL	NULL	NULL	NULL
152141	f83517-a22084-233398-1c925-2c1019-f42330-b43550	24.0	[10]	[27]	NULL	566	233398-1c925-2c1019-ef1573-902437-b43550
152142	a81742-af3196-60442-bf1273-322524-2c1019-fc3373-ed1709-4c2815-303211-0c1195-342036-36950-573772	39.0	[122]	[48, 70]	NULL	NULL	NULL
152143	121306-f32176-df681-e52645-272349-c61231-f63166-bb866-2c1019-79400-121306-0a2002-cc910-d81534-ef1151-272349	8.0	[89]	[331]	NULL	NULL	NULL
152144	fe1605-60725-323291-9b2195-044020-042150-2b2091-5f38	29.0	[84]	[149, 114]	[24]	195	323291-9b2195-2b2091-5f38
152145	62462-743496-231660-031708	5.99	[91]	[52, 154, 308, 99]	[4]	872	62462-743496-231660-031708
152146	253623-3c1399-253256-d32947-421264-323291-f82023-c23605-69229-df2800-442854-bd319-e41314	24.5	[0]	[69]	NULL	NULL	NULL
152147	c31718-021794-66151-2c1019	68.0	[40]	NULL	[8]	7670	c31718-021794-2c1019-66151
152148	4a2318-421264-323291	42.0	NULL	NULL	NULL	NULL	NULL
152149	552471-db505-1b592-1f2100-2c1019	42.0	[11, 12, 13]	[131]	[20]	14883	552471-db505-1b592-1f2100-2c1019
152150	b22103-a23694-6f3045-4a2318-dc3924	18.0	[6]	[2, 574]	NULL	1875	b22103-a23694-6f3045-4a2318-dc3924
152151	NULL	75.0	NULL	NULL	NULL	NULL	NULL
152152	b92734-a22084-bd319-e41314-f91501-43819-54938	36.0	[0]	NULL	NULL	NULL	NULL
152153	141582-323291-233398-1c925-2c1019-121306-231660-a43214-231660-9f757-e31999-19303-41810-c21871-2c1019-272349	106.0	[11, 12, 13]	NULL	[9]	841	233398-e93918-2c1019
152154	d52795-c53116-c52625-541643-323291-f71647-43819-121306-84752-572883-101946-ae786-272349	12.0	[15, 16, 39]	NULL	NULL	NULL	NULL
152155	342036-9f3414-323291-a23694-141126-6b3322-a93922	25.0	NULL	NULL	NULL	NULL	NULL
152156	NULL	157.0	NULL	NULL	NULL	NULL	NULL
152157	8a2234-1a564-fc3373-912443-76305-d72063-f91501-fc3373-f63938-24424-f91501-831064-d42982	38.0	[0]	NULL	NULL	NULL	NULL
152158	52727-9f757-5d709-dc3924-9b2195-743496-5d709-d556-971769	29.0	NULL	NULL	NULL	NULL	NULL
152159	661087-cf2679-fc3373-a0318-121306-dd2480-a0318-272349	9.98	[186]	NULL	NULL	NULL	NULL
152160	323291-233398-3c2245-a33280-cf2339	1.2	[15, 16, 17]	[264]	[8]	NULL	NULL
152161	df2800-323291-b2193-fc3373-ed1709-4c2815-f81893-b03543	16.0	[55, 56]	[48]	NULL	NULL	NULL
152162	112909-ed3323-bb2878-8a2234-23290-262624	75.0	[123]	NULL	NULL	NULL	NULL
152163	9a2722-d686-4e3562-9b2653-bd319-e41314	45.0	[0]	NULL	NULL	NULL	NULL
152164	c93835-541643-051388-051388-4a3834-633554-87965-7372-121306-84752-572883-101946-ae786-272349-002989-30514-95452-22469	5.99	NULL	NULL	NULL	NULL	NULL
152165	NULL	24.0	NULL	NULL	NULL	NULL	NULL
152166	082380-233398-323291-021794-044020-042150-2c1019-81588-69229-af2496-442854-051683-621482-342036-e01010-e41314-552153-0c2702-bd319-1b1099	169.5	NULL	NULL	NULL	NULL	NULL
152167	NULL	15.0	NULL	NULL	NULL	NULL	NULL
152168	002808-191362-a33280-6b3322-451203	29.0	[186]	NULL	NULL	14492	002808-191362-a33280-6b3322-451203
152169	a92470-a22084-262624	4.0	[115]	[105]	NULL	638	a92470-a22084-262624
152170	8b3036-6d3428	22.0	[242]	[2, 5]	NULL	3230	8b3036-6d3428
152171	a22084-141126-c3176-802635-c53116-4b644	28.0	[137, 138]	[165, 113, 166, 217, 209]	[4]	1783	a22084-141126-c3176-802635-c53116-4b644
152172	341620-4a2318-e33426	9.8	[45]	[2, 31, 297]	[6]	6052	341620-4a2318-e33426
152173	NULL	81.5	NULL	NULL	NULL	NULL	NULL
152174	6b3322-1f2100-341620-11995-653654-231660-971769	19.0	NULL	NULL	NULL	NULL	NULL
152175	db2810-352708-64368	20.0	[216, 128]	[317]	[4]	1664	db2810-352708-64368
152176	002989-042150-50882-912577-2c1019-f42330-8a2234-c23605-653654-ef1573-b43550	42.8	[11, 12, 13]	[18]	NULL	7656	c23605-50882-db505-2c1019-f42330
152177	69229-df2800-c53116-4b2403-d72063	12.0	[74]	[69, 44, 22]	[10]	1660	69229-df2800-c53116-4b2403-d72063
152178	d2536-3e1504-a13945	55.0	[60]	[22, 80, 795]	[1]	4696	d2536-3e1504-a13945
152179	60442-4a3834-4a3834-0652-f91501-60442-4a3834-4a3834-a9774-9b2653-f91501-0a271-a0318	59.0	[89]	[208, 130]	NULL	NULL	NULL
152180	NULL	28.0	NULL	NULL	NULL	NULL	NULL
152181	0a3249-831064-e52645-7c3361-641401-262624-a22084-141126-023207-fd2565-121306-611360-7372-272349	36.0	[55, 56]	[63]	[4]	2137	a22084-141126-023207-fd2565
152182	a23694-893740-8b3464	8.0	[6]	[19]	NULL	1507	a23694-893740-8b3464
152183	231660-6f3045-4a2318-121306-84752-572883-101946-ae786-272349	4.5	[18]	NULL	NULL	NULL	NULL
152184	NULL	3.0	NULL	NULL	NULL	NULL	NULL
152185	e93739-c63006-233398-2c1019-fc3373-d6384-c63006-f91501-f51944-e93918	116.0	NULL	NULL	NULL	NULL	NULL
152186	341620-233398-611678-e1869	15.0	[6]	[14, 2, 3, 15, 16]	[0]	6	341620-233398-611678-e1869
152187	c31718-021794-d13754-731761	38.0	[40]	NULL	[8]	14884	c31718-021794-d13754-731761
152188	411745-6d3428	10.0	[2]	[244, 181, 2, 22, 245, 15, 13]	NULL	NULL	NULL
152189	bf1273-66812-a13945	36.0	[184]	NULL	[1]	6182	66812-a13945
152190	f63166-0a3249-fc3373-ef1573-b43550	24.0	[10]	NULL	NULL	NULL	NULL
152191	c43900-412242-c31718-af3837-fc3373-ef1573-b43550	20.0	[10]	[74, 75]	[13]	12323	052022-412242-c31718-af3837-fc3373-ef1573-902437-b43550
152192	c31718-021794-2c1019-731761	39.0	[40]	[44, 2, 104, 6, 82, 548, 15, 54]	[8]	2085	c31718-021794-2c1019-731761
152193	f51944-7c2882-343137-4a2318	28.8	[6]	[1, 2, 42, 3, 279, 131]	[1]	409	f51944-7c2882-343137-4a2318
152194	552471-522184-cf2679-121306-87965-772477-c62143-272349	25.0	[89]	NULL	[1]	1117	552471-522184-cf2679
152195	044020-042150-c53116-f82023	4.0	[15, 16, 17]	[69]	[3]	387	c53116-f82023
152196	341620-de3803-a13945	8.0	[58]	[492, 432, 113, 256, 207, 84, 433]	[6]	851	341620-de3803-a13945
152197	8a2234-c23605-772309-772651-b03873	35.0	[11, 12, 13]	[202, 2, 13]	NULL	NULL	NULL
152198	0c1195-021794-044020-79400	59.9	[11, 12, 13]	[45]	NULL	NULL	NULL
152199	c02692-fa4015	9.0	[85]	NULL	NULL	NULL	NULL
152200	a81828-2e1710-8a2234-c23605-fc3373-b43550-f91501-f51944-e93918-bd319-e41314	29.8	[0]	NULL	NULL	NULL	NULL
152201	323291-233398-c53116-fc3373-b43550-f91501-7b3242-b43550-4a2318-f91501-ca1078-f81893-193506	36.0	[0]	NULL	NULL	NULL	NULL
152202	a23694-772309-7c2882	16.0	[6]	[2, 267]	[1]	10824	a23694-772309-7c2882
152203	3c304-b03873-b2193-fc3373-b43550-121306-8a2234-863895-272349	19.5	NULL	NULL	NULL	NULL	NULL
152204	fa3821-322524-202317-511670-c23605-af3837-fc3373	68.0	[11, 12, 13]	[401, 75]	[21]	14885	fa3821-322524-202317-511670-c23605-af3837-fc3373
152205	742627-713861-7e3537-361622-e2458-79400	39.0	[89]	[331]	[0]	14886	742627-713861-7e3537-361622-e2458-79400
152206	e21103-2d2087-141126-cf2679-43819-54938	28.0	[98]	[393]	NULL	14887	141126-cf2679-43819-54938
152207	0a2002-6f1295-633554	15.0	[2]	NULL	NULL	NULL	NULL
152208	753219-c23605-6e2940-4a2318-ef1573-b43550	18.0	[10]	[80]	NULL	14888	753219-c23605-6e2940-4a2318-ef1573-902437-b43550
152209	5a537-063107-5a1952-3c1399-231660-2c1019-81588	26.8	[64]	[24, 34]	[3]	11701	5a1952-3c1399-231660-2c1019-81588
152210	fc3373-e33426-1c925	5.0	[45]	[1, 187, 2, 22]	[1]	2781	fc3373-e33426
152211	fa3821-322524	3.0	[15, 16, 31]	NULL	NULL	NULL	NULL
152212	a51005-322524-212384-fa3821-43819-6d3428-fc3373-f63938-24424-bd319-e41314	42.0	[0]	[37, 82]	NULL	NULL	NULL
152213	341620-4a2318-66812-6d3428-bd319-e41314-121306-101946-38958-db3612-ac854-272349	33.9	[0]	[31, 417]	NULL	NULL	NULL
152214	c93835-4616-231660-a23694-4a2318	22.0	[6]	NULL	NULL	78	a23694-4a2318
152215	e7494-6b3322-611678-a23694-a33280-633554-fc3373	48.8	[6]	[284, 16]	[13]	2574	a33280-633554-fc3373-a23694-6b3322-611678
152216	8a2234-6b3322-66812-87965-641271	3.0	[15, 16, 112]	[277]	NULL	NULL	NULL
152217	c94046-623009-60442-66812-653654-772477	45.0	[8, 9]	[570]	[6]	3962	c94046-623009-60442-66812
152218	1f549-e93918	9.0	[61]	NULL	NULL	4862	1f549-e93918
